,gene function,organism,nador_2_counts,phylum,class,order,family
1542,Cytochrome c oxidase subunit III subfamily,Methylophaga thiooxidans DMS010,0.0,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae
1543,D-2-hydroxyglutarate dehydrogenase,Roseobacter sp. GAI101,2.51,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1544,D-3-hydroxyaspartate aldolase,Psychrobacter arcticus 273-4,3.32,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
1545,D-3-phosphoglycerate dehydrogenase,Chlorobium phaeobacteroides DSM 266,0.0,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
1546,D-3-phosphoglycerate dehydrogenase,Jannaschia sp. CCS1,5.01,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1547,D-3-phosphoglycerate dehydrogenase,Lactobacillus salivarius UCC118,0.0,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
1548,D-3-phosphoglycerate dehydrogenase,Methylosinus trichosporium OB3b,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae
1549,D-3-phosphoglycerate dehydrogenase,Pirellula staleyi DSM 6068,0.0,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
1550,D-3-phosphoglycerate dehydrogenase,Streptococcus thermophilus CNRZ1066,0.0,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
1551,D-3-phosphoglycerate dehydrogenase,gamma proteobacterium HdN1,0.0,Proteobacteria,Gammaproteobacteria,,
1552,D-alanine--D-alanine ligase,Fusobacterium ulcerans ATCC 49185,0.0,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae
1553,D-alanine--D-alanine ligase,Gluconobacter oxydans 621H,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae
1554,D-alanine--D-alanine ligase,Magnetospirillum magneticum AMB-1,2.4,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
1555,D-alanine/D-alanine ligase,Chthoniobacter flavus Ellin428,0.0,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae
1556,D-alanyl-D-alanine carboxypeptidase,Parvularcula bermudensis HTCC2503,0.0,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae
1557,D-alanyl-D-alanine carboxypeptidase,Reinekea blandensis MED297,0.0,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
1558,D-alanyl-D-alanine carboxypeptidase,Rhodobacteraceae bacterium HTCC2083,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1559,D-alanyl-D-alanine carboxypeptidase,Robiginitalea biformata HTCC2501,4.22,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1560,D-alanyl-D-alanine carboxypeptidase,Wolbachia endosymbiont of Culex quinquefasciatus Pel,0.0,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae
1561,D-alanyl-D-alanine carboxypeptidase,Wolbachia endosymbiont of Drosophila ananassae,0.0,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae
1562,D-alanyl-D-alanine carboxypeptidase family protein,Roseovarius sp. TM1035,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1563,D-alanyl-D-alanine carboxypeptidase-like protein,Thiobacillus denitrificans ATCC 25259,1.61,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae
1564,D-amino acid dehydrogenase small subunit,Loktanella vestfoldensis SKA53,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1565,D-amino acid dehydrogenase small subunit,Planctomyces brasiliensis DSM 5305,0.0,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
1566,D-arabinitol 4-dehydrogenase,Thalassiobium sp. R2A62,1.57,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1567,D-arabinose 5-phosphate isomerase,Photorhabdus asymbiotica,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
1568,D-cysteine desulfhydrase,marine gamma proteobacterium HTCC2080,1.65,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
1569,D-erythro-,Bermanella marisrubri,1.69,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
1570,D-erythro-,Halomonas elongata DSM 2581,1.61,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae
1571,D-galactarate dehydratase,Agrobacterium vitis S4,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
1572,D-galactarate dehydratase / Altronate hydrolas,Labrenzia alexandrii DFL-11,23.08,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1573,D-glucose-1-phosphate thymidylyltransferase,Vibrio vulnificus YJ016,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
1574,D-glycero-D-manno-heptose 7-phosphate kinase,Fusobacterium varium ATCC 27725,0.0,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae
1575,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding,Methylobacter tundripaludum SV96,0.0,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae
1576,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding,Rhizobium leguminosarum bv. trifolii WSM1325,1.63,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
1577,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding,Sinorhizobium meliloti AK83,1.72,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
1578,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein,Gluconacetobacter hansenii ATCC 23769,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae
1579,D-isomer specific 2-hydroxyacid dehydrogenase family protein,marine gamma proteobacterium HTCC2143,0.0,Chordata,Mammalia,Rodentia,Muridae
1580,D-lactate dehydrogenase,Oligotropha carboxidovorans OM5,8.08,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
1581,D-lactate dehydrogenase (cytochrome),Polaromonas sp. JS666,8.22,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
1582,D-mannonate dehydratase,Zunongwangia profunda SM-A87,1.61,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1583,D-tyrosyl-tRNA deacylase,Streptosporangium roseum DSM 43021,0.0,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae
1584,D-tyrosyl-tRNA(Tyr) deacylase,Pseudomonas aeruginosa PAO1,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
1585,D-tyrosyl-tRNA(Tyr) deacylase,Stenotrophomonas sp. SKA14,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
1586,D-xylulose reductas,Hoeflea phototrophica DFL-43,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
1587,DASS family divalent anion:sodium (Na+) symporter,Staphylococcus aureus subsp. aureus USA300_TCH1516,1.71,Firmicutes,Bacilli,Bacillales,Staphylococcaceae
1588,DEAD (Asp-Glu-Ala-Asp) box polypeptide 47 isoform 3,Pan troglodytes,0.0,Chordata,Mammalia,Primates,Hominidae
1589,DEAD-box ATP dependent DNA helicase,Shewanella oneidensis MR-1,2.42,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
1590,DEAD/DEAH box helicase domain protein,Acidimicrobium ferrooxidans DSM 10331,0.0,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae
1591,DEAD/DEAH box helicase domain protein,Brevundimonas sp. BAL3,0.0,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
1592,DEAD/DEAH box helicase domain protein,Desulfurivibrio alkaliphilus AHT2,0.0,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae
1593,DEAD/DEAH box helicase domain protein,Dinoroseobacter shibae DFL 12,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1594,DEAD/DEAH box helicase domain protein,Frankia symbiont of Datisca glomerata,1.59,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
1595,DEAD/DEAH box helicase domain protein,Paenibacillus sp. JDR-2,0.0,Firmicutes,Bacilli,Bacillales,Paenibacillaceae
1596,DEAD/DEAH box helicase domain protein,Veillonella parvula DSM 2008,0.0,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae
1597,DEAD/DEAH box helicase domain-containing protein,Allochromatium vinosum DSM 180,1.64,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae
1598,DEAD/DEAH box helicase domain-containing protein,Arthrobacter sp. FB24,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
1599,DEAD/DEAH box helicase domain-containing protein,Burkholderia multivorans ATCC 17616,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
1600,DEAD/DEAH box helicase domain-containing protein,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),0.0,Mollusca,Bivalvia,Veneroida,Vesicomyidae
1601,DEAD/DEAH box helicase domain-containing protein,Opitutus terrae PB90-1,0.0,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
1602,DEAD/DEAH box helicase domain-containing protein,Shewanella pealeana ATCC 700345,1.63,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
1603,DEAD/DEAH box helicase family protein / pentatricopeptide (ISS),Ostreococcus tauri,0.0,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae
1604,DEAD/DEAH box helicase-like,Ruegeria sp. TM1040,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1605,DEAD/DEAH box helicase-like,Synechococcus sp. WH 5701,10.04,Cyanobacteria,,Synechococcales,Synechococcaceae
1606,DEAD/DEAH box helicase-like protein,Planctomyces maris DSM 8797,4.94,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
1607,DEHA2C10846p,Debaryomyces hansenii CBS767,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae
1608,DEHA2G01826p,Debaryomyces hansenii CBS767,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae
1609,DHH domain-containing protein,Methanosaeta thermophila PT,0.0,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae
1610,DHH family protein,Polaribacter sp. MED152,2.55,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1611,DJ-1/PfpI family protein,marine gamma proteobacterium HTCC2148,5.79,,,,
1612,DMSO reductase chain B,Thiobacillus denitrificans ATCC 25259,0.0,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae
1613,DNA (cytosine-5-)-methyltransferase,Burkholderia pseudomallei 1710a,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
1614,DNA (cytosine-5-)-methyltransferase,Mycoplasma bovis PG45,0.0,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae
1615,DNA (cytosine-5-)-methyltransferase,Prevotella disiens FB035-09AN,1.62,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
1616,DNA ATP-dependent helicase,Scheffersomyces stipitis CBS 6054,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae
1617,DNA and RNA helicase,Synechococcus sp. CC9311,9.1,Cyanobacteria,,Synechococcales,Synechococcaceae
1618,DNA binding domain-containing protein,Roseibium sp. TrichSKD4,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1619,DNA binding helix-turn helix protein,Polaribacter sp. MED152,1.68,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1620,DNA excision repair protein ERCC-6-like,Homo sapiens,0.0,Chordata,Mammalia,Primates,Hominidae
1621,DNA gyras,Brevundimonas sp. BAL3,0.0,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
1622,DNA gyras,Brevundimonas subvibrioides ATCC 15264,2.41,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
1623,DNA gyras,Campylobacter jejuni subsp. jejuni ICDCCJ07001,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
1624,DNA gyras,Colwellia psychrerythraea 34H,1.59,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae
1625,DNA gyras,Flavobacteria bacterium MS024-2A,26.79,Bacteroidetes,Flavobacteriia,,
1626,DNA gyras,Geobacter uraniireducens Rf4,1.66,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae
1627,DNA gyras,Halorhodospira halophila SL1,0.0,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
1628,DNA gyras,Methylobacter tundripaludum SV96,6.54,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae
1629,DNA gyras,Paenibacillus polymyxa SC2,1.64,Firmicutes,Bacilli,Bacillales,Paenibacillaceae
1630,DNA gyras,Rhodospirillum centenum SW,1.79,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
1631,DNA gyras,Streptococcus downei F0415,0.0,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
1632,DNA gyras,bacterium Ellin514,2.5,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
1633,DNA gyras,gamma proteobacterium NOR51-B,22.24,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
1634,DNA gyras,marine gamma proteobacterium HTCC2148,11.57,,,,
1635,DNA gyrase A subunit,Dokdonia donghaensis MED134,15.13,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1636,DNA gyrase subunit A,Arthrobacter sp. FB24,7.59,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
1637,DNA gyrase subunit A,Bartonella bacilliformis KC583,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae
1638,DNA gyrase subunit A,Buchnera aphidicola str. 5A (Acyrthosiphon pisum),0.0,Streptophyta,,Lamiales,Orobanchaceae
1639,DNA gyrase subunit A,Chloroherpeton thalassium ATCC 35110,3.36,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
1640,DNA gyrase subunit A,Haemophilus somnus 129PT,0.0,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
1641,DNA gyrase subunit A,Methylotenera mobilis JLW8,2.46,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
1642,DNA gyrase subunit A,Pseudomonas putida KT2440,1.7,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
1643,DNA gyrase subunit A,Rhodobacteraceae bacterium HTCC2150,3.28,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1644,DNA gyrase subunit A,Roseovarius sp. TM1035,2.43,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1645,DNA gyrase subunit A,Saccharopolyspora erythraea NRRL 2338,0.0,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae
1646,DNA gyrase subunit A,Sagittula stellata E-37,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1647,DNA gyrase subunit A,Sphingomonas wittichii RW1,1.68,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
1648,DNA gyrase subunit A,Streptococcus pyogenes M1 GAS,0.0,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
1649,DNA gyrase subunit A,Synechococcus sp. CC9311,2.5,Cyanobacteria,,Synechococcales,Synechococcaceae
1650,DNA gyrase subunit A,Vibrio harveyi ATCC BAA-1116,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
1651,DNA gyrase subunit A,Xanthomonas campestris pv. campestris str. 8004,2.5,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
1652,DNA gyrase subunit B,Bacillus amyloliquefaciens FZB42,1.54,Firmicutes,Bacilli,Bacillales,Bacillaceae
1653,DNA gyrase subunit B,Beutenbergia cavernae DSM 12333,0.0,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae
1654,DNA gyrase subunit B,Corynebacterium efficiens YS-314,0.0,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae
1655,DNA gyrase subunit B,Listeria innocua Clip11262,0.0,Firmicutes,Bacilli,Bacillales,Listeriaceae
1656,DNA gyrase subunit B,Maricaulis maris MCS10,1.64,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae
1657,DNA gyrase subunit B,Methylibium petroleiphilum PM1,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,
1658,DNA gyrase subunit B,Oceanicola granulosus HTCC2516,8.3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1659,DNA gyrase subunit B,Reinekea blandensis MED297,5.06,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
1660,DNA gyrase subunit B,Slackia heliotrinireducens DSM 20476,0.0,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae
1661,DNA gyrase subunit B,Stackebrandtia nassauensis DSM 44728,0.0,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae
1662,DNA helicase II,Azorhizobium caulinodans ORS 571,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae
1663,DNA helicase II,Pseudoalteromonas atlantica T6c,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
1664,DNA helicase IV,Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
1665,DNA internalization-related competence protein ComEC/Rec2,Geobacillus sp. Y4.1MC1,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
1666,DNA ligas,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1.63,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae
1667,DNA ligas,Ferrimonas balearica DSM 9799,1.77,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae
1668,DNA ligas,Geobacter sulfurreducens PCA,1.59,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae
1669,DNA ligas,Hydrogenobaculum sp. Y04AAS1,1.67,Aquificae,Aquificae,Aquificales,Aquificaceae
1670,DNA ligas,Marivirga tractuosa DSM 4126,1.65,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae
1671,DNA ligas,Neisseria cinerea ATCC 14685,1.73,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae
1672,DNA ligas,Polaribacter sp. MED152,1.65,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1673,DNA ligas,Rhodobacter sphaeroides ATCC 17025,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1674,DNA ligas,Rhodobacteraceae bacterium HTCC2083,2.42,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1675,DNA ligas,Rhodobacteraceae bacterium KLH11,8.33,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1676,DNA ligas,Syntrophothermus lipocalidus DSM 12680,0.0,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae
1677,DNA ligas,gamma proteobacterium HTCC2207,0.0,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
1678,DNA ligase,Opitutus terrae PB90-1,1.59,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
1679,DNA ligase,Staphylococcus epidermidis W23144,0.0,Firmicutes,Bacilli,Bacillales,Staphylococcaceae
1680,DNA ligase (ATP) 1 isoform 2,Rattus norvegicus,0.0,Chordata,Mammalia,Rodentia,Muridae
1681,DNA methylase,Bacillus pumilus ATCC 7061,1.65,Firmicutes,Bacilli,Bacillales,Bacillaceae
1682,DNA methylase M,Vibrio fischeri ES114,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
1683,DNA methylase N-4/N-6,Sphingopyxis alaskensis RB2256,0.0,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
1684,DNA methylase N-4/N-6 domain protein,Burkholderia sp. CCGE1002,2.39,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
1685,DNA methylase N-4/N-6 domain-containing protein,Verminephrobacter eiseniae EF01-2,1.55,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
1686,DNA methyltransferase,Flavobacteria bacterium BBFL7,0.0,Bacteroidetes,Flavobacteriia,,
1687,DNA methyltransferase C1,Thermodesulfovibrio yellowstonii DSM 11347,0.0,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae
1688,DNA mismatch repair protein,Lentisphaera araneosa HTCC2155,1.57,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae
1689,DNA mismatch repair protein,Polaribacter irgensii 23-P,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1690,DNA mismatch repair protein,Rickettsia felis URRWXCal2,0.0,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae
1691,DNA mismatch repair protein,Roseobacter sp. AzwK-3b,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1692,DNA mismatch repair protein Mut,Roseobacter sp. CCS2,5.88,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1693,DNA mismatch repair protein MutL,Clostridium botulinum E1 str. ''BoNT E Beluga'',0.0,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
1694,DNA mismatch repair protein MutL,Coraliomargarita akajimensis DSM 45221,1.64,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
1695,DNA mismatch repair protein MutL,Desulfuromonas acetoxidans DSM 684,1.71,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae
1696,DNA mismatch repair protein MutS,Brevundimonas sp. BAL3,0.0,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
1697,DNA mismatch repair protein MutS,Hyphomicrobium denitrificans ATCC 51888,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae
