gene function,organism,counts,nador_1_counts
RNA pseudouridine synthase family protein,Clostridium perfringens ATCC 13124,1,0.0
RNA-binding S1 domain-containing protein,Opitutus terrae PB90-1,1,0.0
RNA-binding S4 domain-containing protein,Marinobacter aquaeolei VT8,2,1.6
RNA-binding cryptochrome Cry1,Vibrio cholerae MZO-3,1,0.0
RNA-directed DNA polymerase domain-containing protein,Myxococcus xanthus DK 1622,1,0.0
RNA-metabolising metallo-beta-lactamase,Caulobacter segnis ATCC 21756,4,3.31
RNAse E,Ruegeria sp. TM1040,35,28.44
RNAse E,Saccharophagus degradans 2-40,8,6.6
RND efflux syste,Geobacter metallireducens GS-15,1,0.0
RND efflux syste,Ralstonia sp. 5_7_47FAA,1,0.0
RND efflux transporte,Roseobacter denitrificans OCh 114,1,0.0
RND family efflux system membrane fusion protein,gamma proteobacterium NOR51-B,5,4.09
RND family efflux transporter,Idiomarina baltica OS145,10,8.01
RND family efflux transporter,Idiomarina loihiensis L2TR,4,3.28
RND family efflux transporter MFP subunit,Shewanella sediminis HAW-EB3,1,0.0
RND multidrug efflux transporter,Synechococcus sp. CC9311,9,7.5
RND superfamily resistance-nodulation-cell division [ligand,Sphingobacterium spiritivorum ATCC 33300,1,0.0
RNR2A (RIBONUCLEOTIDE REDUCTASE 2A); ribonucleoside-diphosphate reductase,Arabidopsis thaliana,6,4.9
ROC1 (ROTAMASE CYP 1); peptidyl-prolyl cis-trans isomerase,Arabidopsis thaliana,1,0.0
RTX toxin,Pseudomonas entomophila L48,2,1.57
Rab geranylgeranyltransferase beta subunit,Dictyostelium discoideum AX4,1,0.0
Rab7 GTPase,Cryptosporidium parvum Iowa II,1,0.0
Radical SAM domain protein,Spirosoma linguale DSM 74,1,0.0
RecA-like recombination protein,Synechococcus phage syn9,31,25.65
RecJ exonuclease,gamma proteobacterium HTCC2207,3,2.51
RecR protein,Synechococcus sp. BL107,2,1.7
Redoxin domain protein,Haliangium ochraceum DSM 14365,5,4.05
Redoxin superfamily,Microcoleus chthonoplastes PCC 7420,1,0.0
RegB,Citreicella sp. SE45,1,0.0
Respiratory-chain NADH dehydrogenase domai,Comamonas testosteroni S44,1,0.0
Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain,Candidatus Pelagibacter ubique HTCC1002,56,46.39
Rh family protein/ammonium transporter,Marinobacter aquaeolei VT8,2,1.65
Rhodanese domain protein,Desulfatibacillum alkenivorans AK-01,1,0.0
RibE,Pantoea ananatis LMG 20103,4,3.28
Riboflavin biosynthesis protein RibD,Synechococcus sp. RS9916,5,4.13
Ribonuclease BN-like family protein,marine gamma proteobacterium HTCC2148,1,0.0
Ribonuclease G,Flavobacteria bacterium BAL38,5,4.15
Ribonuclease HII and HIII,Synechococcus sp. RS9917,1,0.0
Ribonucleoside-diphosphate reductase,Kangiella koreensis DSM 16069,1,0.0
Ribonucleoside-diphosphate reductase 1 subunit alpha,Actinobacillus pleuropneumoniae serovar 2 str. S1536,1,0.0
Ribose-phosphate pyrophosphokinase,Flavobacteriaceae bacterium 3519-10,2,1.7
Ribosomal RNA large subunit methyltransferase I,Ketogulonicigenium vulgare Y25,1,0.0
Ribosomal RNA small subunit methyltransferase G,Flavobacteriaceae bacterium 3519-10,2,1.55
Ribosomal protein L20,Bermanella marisrubri,1,0.0
Ribosomal protein L5,Methylacidiphilum infernorum V4,5,3.9
Ribosomal protein S1,Ostreococcus lucimarinus CCE9901,1,0.0
Rieske (2Fe-2S) domain-containing protein,Beijerinckia indica subsp. indica ATCC 9039,1,0.0
Rieske (2Fe-2S) domain-containing protein,Kribbella flavida DSM 17836,1,0.0
Rieske (2Fe-2S) domain-containing protein,Leptothrix cholodnii SP-6,1,0.0
Rieske (2Fe-2S) domain-containing protein,Novosphingobium aromaticivorans DSM 12444,1,0.0
Rieske (2Fe-2S) domain-containing protein,Polaromonas naphthalenivorans CJ2,1,0.0
Rieske (2Fe-2S) iron-sulfur domain protein protein,Ktedonobacter racemifer DSM 44963,2,1.66
RimK-like ATP-grasp domain family protein,Ruegeria sp. R11,1,0.0
Rkp,Sinorhizobium fredii NGR234,3,2.45
RluA family pseudouridine synthase,Methanococcus vannielii SB,1,0.0
RluA family pseudouridine synthase,Nitrosococcus watsoni C-113,1,0.0
RluA family pseudouridine synthase,Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1,3,2.39
RnhA1,Desulfobacterium autotrophicum HRM2,1,0.0
RodA,Pasteurella multocida subsp. multocida str. Pm70,1,0.0
RplT,Pantoea ananatis LMG 20103,1,0.0
RpoD subfamily RNA polymerase sigma-70,Thermobispora bispora DSM 43833,2,1.6
Rrf2-like transcriptional regulator protein,Zunongwangia profunda SM-A87,1,0.0
S-adenosyl-L-homocysteine hydrolase,Acidothermus cellulolyticus 11B,1,0.0
S-adenosyl-L-homocysteine hydrolase,Acinetobacter baumannii 6013113,8,6.5
S-adenosyl-L-homocysteine hydrolase,Acinetobacter sp. ADP1,14,11.5
S-adenosyl-L-homocysteine hydrolase,Bacteroides thetaiotaomicron VPI-5482,2,1.59
S-adenosyl-L-homocysteine hydrolase,Chlorobium phaeobacteroides BS1,1,0.0
S-adenosyl-L-homocysteine hydrolase,Cytophaga hutchinsonii ATCC 33406,9,7.37
S-adenosyl-L-homocysteine hydrolase,Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130,6,5.09
S-adenosyl-L-homocysteine hydrolase,Loktanella vestfoldensis SKA53,3,2.42
S-adenosyl-L-homocysteine hydrolase,Methylobacillus flagellatus KT,2,1.53
S-adenosyl-L-homocysteine hydrolase,Methylobacterium nodulans ORS 2060,4,3.28
S-adenosyl-L-homocysteine hydrolase,Oceanicaulis sp. HTCC2633,2,1.46
S-adenosyl-L-homocysteine hydrolase,Pseudomonas syringae pv. tomato NCPPB 1108,10,8.16
S-adenosyl-L-homocysteine hydrolase,Zymomonas mobilis subsp. mobilis NCIMB 11163,1,0.0
S-adenosyl-methyltransferase MraW,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,1,0.0
S-adenosyl-methyltransferase MraW,Carboxydibrachium pacificum DSM 12653,1,0.0
S-adenosyl-methyltransferase MraW,Cellvibrio japonicus Ueda107,4,3.27
S-adenosyl-methyltransferase MraW,Flavobacteriales bacterium ALC-1,7,5.77
S-adenosyl-methyltransferase MraW,Opitutaceae bacterium TAV2,1,0.0
S-adenosyl-methyltransferase MraW,Pedobacter heparinus DSM 2366,2,1.62
S-adenosylmethionine methyltransferase,Kordia algicida OT-1,1,0.0
S-adenosylmethionine synthetase,Blastopirellula marina DSM 3645,1,0.0
S-adenosylmethionine synthetase,Buchnera aphidicola str. Sg (Schizaphis graminum),1,0.0
S-adenosylmethionine synthetase,Corynebacterium urealyticum DSM 7109,3,2.51
S-adenosylmethionine synthetase,Cronobacter sakazakii ATCC BAA-894,4,3.42
S-adenosylmethionine synthetase,Desulfurispirillum indicum S5,3,2.43
S-adenosylmethionine synthetase,Gluconobacter oxydans 621H,12,9.84
S-adenosylmethionine synthetase,Lactobacillus plantarum WCFS1,3,2.47
S-adenosylmethionine synthetase,Magnetospirillum magneticum AMB-1,7,5.89
S-adenosylmethionine synthetase,Microcoleus chthonoplastes PCC 7420,1,0.0
S-adenosylmethionine synthetase,Pelodictyon phaeoclathratiforme BU-1,1,0.0
S-adenosylmethionine synthetase,Polaribacter sp. MED152,21,17.02
S-adenosylmethionine synthetase,Spirosoma linguale DSM 74,2,1.55
S-adenosylmethionine synthetase,Synechococcus sp. CC9902,10,8.24
S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Acaryochloris marina MBIC11017,1,0.0
S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Bacteroides sp. 4_3_47FAA,1,0.0
S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Pseudomonas syringae pv. syringae B728a,2,1.6
S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Streptococcus pyogenes MGAS5005,1,0.0
S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Synechococcus sp. WH 7803,1,0.0
S-adenosylmethionine:tRNA-ribosyltransferase- isomerase/queuine synthetase,Hydrogenobacter thermophilus TK-6,1,0.0
S-adenosylmethionine:trna ribosyltransferase-isomerase,Pseudomonas aeruginosa 39016,1,0.0
S-formylglutathione hydrolase,Pseudomonas aeruginosa PA7,1,0.0
S-formylglutathione hydrolase,Silicibacter sp. TrichCH4B,3,2.4
S-methyl-5-thioribose-1-phosphate isomerase,alpha proteobacterium HIMB114,11,8.86
S1C family peptidase,Myxococcus xanthus DK 1622,1,0.0
S4 domain protein,Pelagibaca bermudensis HTCC2601,1,0.0
S4 domain-containing protein,Alcanivorax borkumensis SK2,2,1.67
S4 domain-containing protein,Synechococcus sp. JA-2-3B''a(2-13),1,0.0
S49 family SohB endopeptidase,Proteus mirabilis ATCC 29906,1,0.0
S49 family peptidase,Ruegeria pomeroyi DSS-3,6,5.01
S6 modification enzyme RimK,Nitrosococcus oceani ATCC 19707,2,1.69
S9A family peptidase,Hyphomonas neptunium ATCC 15444,4,3.33
SAM-dependent methyltransferase,Providencia rettgeri DSM 1131,1,0.0
SAM-dependent methyltransferase,Sphingobium japonicum UT26S,1,0.0
SAM-dependent methyltransferase,Synechococcus sp. WH 7803,4,3.32
SCO1/2 family protein,Candidatus Puniceispirillum marinum IMCC1322,1,0.0
SGNH subfamily hydrolase,Sphingobacterium spiritivorum ATCC 33861,1,0.0
SIR2-like transcriptional regulatory protein,Thalassiosira pseudonana CCMP1335,1,0.0
SLT,Shewanella piezotolerans WP3,1,0.0
SMC protei,Pseudomonas syringae pv. syringae B728a,2,1.7
SMC protein (chromosome partition protein),Geobacillus thermodenitrificans NG80-2,1,0.0
SN-glycerol-3-phosphate ABC transporte,Roseovarius sp. 217,4,3.28
SNARE associated Golgi protein,Thauera sp. MZ1T,1,0.0
SNF2 family phage protein,Streptococcus pyogenes str. Manfredo,1,0.0
SNF2-related:helicas,Syntrophus aciditrophicus SB,1,0.0
SOS-regulated protein,Synechococcus sp. RCC307,6,4.9
SOS-response transcriptional repressor,Candidatus Pelagibacter sp. HTCC7211,48,39.76
SPFH domain-containing protein/band 7 family protein,Prochlorococcus marinus str. MIT 9312,9,7.24
SPFH domain-containing protein/band 7 family protein,Thiobacillus denitrificans ATCC 25259,2,1.72
SPFH domain/band 7 family protein,Pelagibaca bermudensis HTCC2601,3,2.46
SSS family solute/sodium (Na+) symporter,Flavobacterium johnsoniae UW101,13,10.6
SSS family solute/sodium (Na+) symporter,Salinispora arenicola CNS-205,1,0.0
SSS sodium solute transporter superfamily,Dyadobacter fermentans DSM 18053,2,1.69
SSU ribosomal protein S10P,Pedobacter saltans DSM 12145,1,0.0
SSU ribosomal protein S17P,Alkalilimnicola ehrlichii MLHE-1,2,1.72
SSU ribosomal protein S4P,Natranaerobius thermophilus JW/NM-WN-LF,1,0.0
SSU ribosomal protein S4p (S9e),Grimontia hollisae CIP 101886,1,0.0
SSU ribosomal protein S6P modification protein,Pseudomonas mendocina ymp,2,1.69
SUGAR TRANSPORT ATP-BINDING PROTEIN,Fusobacterium nucleatum subsp. vincentii ATCC 49256,2,1.57
Sec-independent protein secretion pathway component TatC,Synechococcus sp. WH 7803,3,2.44
Sec-independent protein translocas,Flavobacteria bacterium MS024-2A,17,14.14
Sec-independent protein translocas,Marinobacter aquaeolei VT8,6,4.98
Sec-independent protein translocase protein Tat,Leeuwenhoekiella blandensis MED217,1,0.0
Sec-independent protein translocase protein TatA/E,Desulfovibrio magneticus RS-1,1,0.0
Sec4p,Saccharomyces cerevisiae S288c,1,0.0
SecC motif-containing protein,Shewanella loihica PV-4,1,0.0
Secreted protein containing N-terminal Zinc-dependent carboxypeptidase related domain,Kordia algicida OT-1,4,3.37
Secretion chaperone CsaA,Sagittula stellata E-37,2,1.63
Secretion protein HlyD,Synechococcus sp. RS9917,1,0.0
Sel1 domain protein repeat-containing protein,Octadecabacter antarcticus 238,2,1.68
Sel1 domain protein repeat-containing protein,Vibrio sp. AND4,1,0.0
Sel1 repeat family protein,Roseobacter sp. GAI101,1,0.0
Selenocysteine lyase,Legionella pneumophila str. Corby,3,2.56
Septum formation initiator,Methylophilales bacterium HTCC2181,1,0.0
Septum formation initiator subfamily,gamma proteobacterium HTCC5015,1,0.0
Ser/Thr protein phosphatase family protein,Algoriphagus sp. PR1,2,1.7
Ser/Thr protein phosphatase family protein,Burkholderia thailandensis E264,1,0.0
Ser/Thr protein phosphatase family protein,Capnocytophaga sputigena ATCC 33612,1,0.0
Serine O-acetyltransferase,Spirosoma linguale DSM 74,1,0.0
Serine--glyoxylate transaminase,Nitrobacter hamburgensis X14,1,0.0
Serine-glyoxylate aminotransferase,Bradyrhizobium sp. ORS278,3,2.37
Serine-type D-Ala-D-Ala carboxypeptidase,Shewanella pealeana ATCC 700345,1,0.0
Serine-type D-Ala-D-Ala carboxypeptidase,Thiomicrospira crunogena XCL-2,4,3.44
Serine/threonine protein kinase-related protein,Nitrosococcus halophilus Nc4,1,0.0
Serine/threonine specific protein phosphatase.,Frankia alni ACN14a,1,0.0
Shikimate dehydrogenase substrate binding domain family,Verrucomicrobiae bacterium DG1235,1,0.0
Shikimate dehydrogenase substrate binding domain protein,Leptotrichia buccalis C-1013-b,1,0.0
Shikimate kinase 1,Yersinia ruckeri ATCC 29473,1,0.0
Short-chain dehydrogenase/reductase SDR,Candidatus Puniceispirillum marinum IMCC1322,3,2.5
Short-chain dehydrogenase/reductase SDR,Methylophilales bacterium HTCC2181,7,5.72
Short-chain dehydrogenase/reductase SDR,Ralstonia eutropha JMP134,3,2.42
Short-chain dehydrogenase/reductase SDR,Rhizobium etli Brasil 5,1,0.0
Short-chain dehydrogenase/reductase SDR,Rhodobacter sphaeroides 2.4.1,19,15.56
Short-chain dehydrogenase/reductase SDR,Rhodobacter sphaeroides KD131,1,0.0
Signal recognition 54 kDa protein Ffh,Waddlia chondrophila WSU 86-1044,1,0.0
Signal recognition particl,Flavobacteriaceae bacterium 3519-10,2,1.7
Signal recognition particle-docking protein FtsY,Loktanella vestfoldensis SKA53,1,0.0
Signal transduction histidine kinase,Marinobacter sp. ELB17,2,1.76
Signal transduction histidine kinase,Vibrio harveyi ATCC BAA-1116,1,0.0
Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation,Magnetospirillum magneticum AMB-1,3,2.47
Site-specific DNA-methyltransferase (adenine- specific),Planctomyces limnophilus DSM 3776,1,0.0
Site-specific DNA-methyltransferase (adenine-specific),Allochromatium vinosum DSM 180,1,0.0
Small GTP-binding protein domain,Roseobacter sp. AzwK-3b,1,0.0
Smf protein DNA processing chain A,unidentified eubacterium SCB49,1,0.0
Smg protein,Stenotrophomonas sp. SKA14,2,1.61
Sodium/hydrogen exchanger,Thiomicrospira crunogena XCL-2,1,0.0
Sodium:neurotransmitter symporter family protein,marine gamma proteobacterium HTCC2148,4,3.4
SoxR protein,Vibrio alginolyticus 12G01,1,0.0
SpoIID sporulation protein,Synechococcus sp. WH 7803,2,1.65
SpoIID/LytB domain-containing protein,Alkaliphilus oremlandii OhILAs,1,0.0
SpoOJ regulator protein,Kordia algicida OT-1,5,4.1
SpoT protein,Mannheimia succiniciproducens MBEL55E,2,1.68
SpoU rRNA methylase,Polaribacter sp. MED152,3,2.58
SpoU rRNA methylase family,Candidatus Pelagibacter ubique HTCC1062,60,48.94
SpoU rRNA methylase family protein,Polaribacter sp. MED152,5,4.05
SpoVE,Bacillus licheniformis ATCC 14580,1,0.0
SpoVR,Bermanella marisrubri,1,0.0
Squalene/phytoene synthase,Jonesia denitrificans DSM 20603,1,0.0
Squalene/phytoene synthase,Rhodothermus marinus DSM 4252,1,0.0
SsrA-binding protein,Agrobacterium tumefaciens str. C58,3,2.34
SsrA-binding protein,Candidatus Pelagibacter sp. HTCC7211,21,17.6
SsrA-binding protein,Caulobacter crescentus CB15,1,0.0
SsrA-binding protein,Dinoroseobacter shibae DFL 12,1,0.0
SsrA-binding protein,Flavobacterium psychrophilum JIP02/86,4,3.21
SsrA-binding protein,Methylibium petroleiphilum PM1,1,0.0
SsrA-binding protein,Rhizobium etli CFN 42,3,2.5
Starch synthase,Chitinophaga pinensis DSM 2588,2,1.64
Ste24 endopeptidase,Desulfovibrio salexigens DSM 2638,2,1.55
Stearoyl-CoA 9-desaturase,Coraliomargarita akajimensis DSM 45221,2,1.67
Sua5/YciO/YrdC/YwlC family protein,Clostridium beijerinckii NCIMB 8052,1,0.0
Sua5/YciO/YrdC/YwlC family protein,Hirschia baltica ATCC 49814,4,3.24
Succinate-semialdehyde dehydrogenase,Zymomonas mobilis subsp. mobilis ZM4,1,0.0
Succinic semialdehyde dehydrogenase,Yersinia intermedia ATCC 29909,1,0.0
Succinyl-CoA synthetas,Dokdonia donghaensis MED134,16,13.42
Succinyl-CoA synthetas,gamma proteobacterium HdN1,1,0.0
Succinyl-CoA synthetase beta chain,Congregibacter litoralis KT71,4,3.4
Succinylglutamate desuccinylase/aspartoacylase,Hoeflea phototrophica DFL-43,1,0.0
Sugar fermentation stimulation protein,Neptuniibacter caesariensis,3,2.48
Sulfotransferase,Crocosphaera watsonii WH 8501,1,0.0
Superfamily I DNA helicas,Idiomarina baltica OS145,1,0.0
Superoxide dismutase,Capnocytophaga ochracea DSM 7271,4,3.2
SurA N-terminal domain family,Alcanivorax sp. DG881,1,0.0
SurA N-terminal domain family protein,marine gamma proteobacterium HTCC2148,4,3.26
SusD/RagB family protein,Gramella forsetii KT0803,2,1.54
T-cell receptor beta chain ANA 11,Brugia malayi,6,4.98
T-complex protein 1 subunit beta,Phytophthora infestans T30-4,1,0.0
TAP domain protein,Arthrobacter chlorophenolicus A6,2,1.73
TDP-4-oxo-6-deoxy-D-glucose transaminase,Sodalis glossinidius str. ''morsitans'',1,0.0
TKL family protein kinase,Trichomonas vaginalis G3,1,0.0
TOBE domain family,Labrenzia alexandrii DFL-11,7,5.73
TOBE domain family,Octadecabacter antarcticus 307,1,0.0
TPP-dependent acetoin dehydrogenase comple,Colwellia psychrerythraea 34H,1,0.0
TPR domain protein,marine gamma proteobacterium HTCC2080,32,26.18
TPR repeat protein,Burkholderia thailandensis MSMB43,1,0.0
TPR repeat protein,Candidatus Puniceispirillum marinum IMCC1322,5,4.07
TPR repeat region superfamily protein,gamma proteobacterium NOR51-B,1,0.0
TPR repeat-containing protein,Maribacter sp. HTCC2170,3,2.38
TPR-like protein,Psychroflexus torquis ATCC 700755,2,1.64
TRAP dicarboxylate family transporter DctQ subunit,Rhodobacter sphaeroides 2.4.1,11,8.79
TRAP dicarboxylate transporte,Chelativorans sp. BNC1,5,4.09
TRAP dicarboxylate transporte,Maricaulis maris MCS10,1,0.0
TRAP dicarboxylate transporte,Roseobacter litoralis Och 149,1,0.0
TRAP dicarboxylate transporte,Roseovarius sp. 217,23,18.97
TRAP dicarboxylate transporte,Sinorhizobium medicae WSM419,7,5.67
TRAP dicarboxylate transporte,Sulfitobacter sp. EE-36,1,0.0
TRAP dicarboxylate transporter subunit DctP,Candidatus Puniceispirillum marinum IMCC1322,14,11.3
TRAP dicarboxylate transporter subunit DctP,Marinomonas sp. MWYL1,1,0.0
TRAP dicarboxylate transporter- DctM subunit,Rhodopseudomonas palustris BisB5,1,0.0
TRAP dicarboxylate transporter- DctP subunit,Shewanella baltica OS185,1,0.0
TRAP dicarboxylate transporter- DctP subunit,Shewanella frigidimarina NCIMB 400,2,1.74
TRAP transporte,Maritimibacter alkaliphilus HTCC2654,4,3.31
TRAP transporte,Octadecabacter antarcticus 307,1,0.0
TRAP transporte,Sagittula stellata E-37,1,0.0
TRAP transporte,Thauera sp. MZ1T,2,1.73
TRAP transporte,delta proteobacterium NaphS2,1,0.0
TRAP transporter,Dinoroseobacter shibae DFL 12,2,1.67
TRAP-T family transporte,Rhodobacterales bacterium HTCC2255,1,0.0
TRAP-type mannitol/chloroaromatic compound transport syste,Bermanella marisrubri,8,6.62
TRAP-type mannitol/chloroaromatic compound transport syste,Synechococcus sp. RCC307,14,11.77
Tartrate dehydrogenase,Citrobacter rodentium ICC168,1,0.0
Tat (twin-arginine translocation) pathway signal sequence domain protein,Flavobacteria bacterium MS024-2A,8,6.47
Tat (twin-arginine translocation) pathway signal sequence domain protein,Roseobacter sp. MED193,1,0.0
TatD-related deoxyribonuclease,Acidovorax sp. JS42,1,0.0
TatD-related deoxyribonuclease,Synechococcus sp. CC9902,4,3.28
Ted2-like,Danio rerio,4,3.33
Terminase,Desulfarculus baarsii DSM 2075,1,0.0
TetR family transcriptional regulator,Flavobacterium psychrophilum JIP02/86,3,2.51
TetR family transcriptional regulator,Rhodobacter sphaeroides ATCC 17029,5,4.12
Tetratricopeptide TPR_2 repeat protein,Methylovorus sp. SIP3-4,2,1.69
TfoX domain-containing protein,Rhodobacter sp. SW2,4,3.3
Thiamine import ATP-binding protein thiQ,Rhodobacter sphaeroides KD131,8,6.5
Thiolase-like protein,Frankia sp. EuI1c,2,1.69
Thiosulfate sulfurtransferase,Candidatus Puniceispirillum marinum IMCC1322,3,2.61
Thiosulfate sulfurtransferase,Intrasporangium calvum DSM 43043,1,0.0
Three-deoxy-D-manno-octulosonic-acid transferase domain-containing protein,Enterobacter cloacae SCF1,1,0.0
Threonine synthase,Candidatus Puniceispirillum marinum IMCC1322,16,13.14
Threonyl-tRNA synthetase,Halothermothrix orenii H 168,3,2.47
Threonyl/alanyl tRNA synthetase SAD,Clostridium carboxidivorans P7,1,0.0
Thymidylate kinase,Synechococcus sp. RS9917,2,1.65
Thymidylate kinase,Synechococcus sp. WH 7805,2,1.61
TldD/PmbA family protein,Sulfitobacter sp. NAS-14.1,15,12.45
TolB protein,Legionella pneumophila str. Lens,6,4.88
TonB family protein,Flavobacteria bacterium MS024-3C,2,1.64
TonB system biopolymer transport component,Psychroflexus torquis ATCC 700755,7,5.85
TonB-dependent outer membrane protein,Flavobacteria bacterium BBFL7,1,0.0
TonB-dependent outer membrane receptor,Flavobacteria bacterium BBFL7,1,0.0
